id,card01,card02,card03,card04,card05,card06,card07,card08,card09,card10,card11,card12,sub
26657,12033.31,0,47.8,291.94,92.6,10.05,0,135.6,57.96,67.3,1442.2,9887.86,0
26664,490.87,0,0,7.91,0,6.8,0,4.3,1.86,0,51.7,418.3,0
26665,15343.45,0,165.1,740.29,48.9,56.4,0,289.16,130.74,151.3,1269.6,12491.96,0
26668,503.04,0,0,64.64,0,0,0,4,0,0.7,22.2,411.5,0
26669,9703.39,0,211.3,528.53,41.6,25.3,0,480.05,112.92,119.4,430.9,7753.39,0
26678,279.9,0,0,15,0,0.8,0,4,0,0,9.6,250.5,0
26679,10656.52,0,205,633.71,15,7.9,0,288.55,43.62,114.1,1311.3,8037.34,0
26680,293.3,0,0,17.4,0,0,0,0,0,0.7,0,275.2,0
26681,9809.9,0,106.3,417.63,15,3.8,0,383.14,92.7,101.11,1442.7,7247.52,0
26700,555.67,0,0,26.21,0,0,0,7.1,1.56,5.3,0,515.5,0
26701,13038.69,0,75.3,801.24,90.3,27.9,0,410.93,205.62,197.66,1242.58,9987.16,0
26716,689.4,0,0,0,0,0,0,0,0,1.5,46.6,641.3,0
26717,9849.06,0,168,793.89,16.5,23.95,0,51.5,73.62,193.6,478.8,8049.2,0
26720,273.4,0,0,0,0,0,0,0,0,0,53.2,220.2,0
26721,12580.37,20,304.1,218.45,5.5,2.9,0,125.09,0,64.6,2061.8,9777.93,0
26722,688.25,0,53.4,50.85,0,0,0,17.5,0,0,34.4,532.1,0
26723,11139.46,20,213.7,491.61,0,0,0,200.26,112.38,85.8,815.2,9200.51,0
26732,1110.13,0,0,14.5,0,0,0,3,1.2,0,0,1091.43,0
26733,9367.49,0,36.3,507.35,0,0,0,225.2,35.1,58.4,2231.72,6273.42,0
26738,692.71,0,3,48.11,0,1.5,0,2,0,0,17.7,620.4,0
26739,12846.92,0,376,618.03,0,28.2,0,953.88,65.64,129,1540.85,9135.32,0
26744,394.3,0,0.3,12.5,0,0,0,10.4,0,0,35.5,335.6,0
26745,13847.97,0,81.9,724.9,30.5,161.8,0,300.69,8.3,111.3,1686.05,10742.53,0
26748,553.34,0,0.4,6.84,0,0,0,0,0,0.7,34.3,511.1,0
26749,10149.5,0,139.24,880.26,37.32,10.9,0,467.33,43.68,165,1180.48,7225.29,0
26750,360.85,0,0.7,29.75,0,0,0,1.7,1.2,0.1,0,327.4,0
26751,11570.83,0,220.2,653.73,15,23,0,285.63,30.18,172.8,777.6,9392.69,0
26752,303.1,0,0,50.95,0,0,0,0,0,0.4,15.7,236.05,0
26753,15218.87,0,493,1541.77,31,92.9,0,264.3,0,281.4,697.9,11816.6,0
26754,618.1,0,0.11,15.01,0,0,0,8.7,1.2,0.7,147.1,445.28,0
26755,11022.53,0,45.7,569.96,0,18.4,82,545.16,0,158,539.8,9063.51,0
26758,546.01,0,0,17.81,0,0,0,0,0,0,0,528.2,0
26759,8829.57,0,79.4,805.84,31.52,44,0,504.93,35.16,152.9,907.8,6268.02,0
26760,463.9,0,0,9.9,0,0.8,0,0,2.52,0,20,430.68,0
26761,13462.57,0,126.7,870.16,25,5.8,0,409.09,76.2,285.9,1331.3,10332.42,0
26762,458.9,0,0,0,0,0,0,0,0,0,19.5,439.4,0
26763,10751.41,0,150.1,378.14,19.6,9.2,0,239,55.14,155.74,789.6,8954.89,0
26764,647.2,0,13.7,32.8,0,0.3,0,23.6,0,0,10.9,565.9,0
26765,16418.09,0,249.4,845.29,177.9,39.45,90,817.9,121.74,257.3,1087.4,12731.71,0
26768,456.8,0,0,47.1,0,0,0,0,0,0,63.3,346.4,0
26769,12888.13,129.02,41.9,734.71,15.6,13.8,0,217.74,0,142.9,1903.2,9689.26,0
26770,206.42,0,0,30.52,0,3.5,0,0,0,0.3,0,172.1,0
26771,8132.07,0,109.6,658.66,15,13.35,0,140.93,48.36,46.1,422.92,6677.15,0
26772,217.9,0,0,1.5,0,0,0,0,0,0.4,7.5,208.5,0
26773,4636.98,0,47.8,266.18,37.8,1.5,0,212.12,3.66,49.9,142.2,3875.82,0
26780,537.6,0,28,4.9,0,0,0,0,0,0.7,0,504,0
26781,5396.17,73.08,35,254.54,15,8.1,0,206.43,7.2,161.7,324.1,4311.02,0
26782,345.95,0,0,9.1,0,0,0,2,0,0,10.9,323.95,0
26783,8987.72,0,216.4,1065.83,30.6,35.65,0,458.7,68.4,103,559.9,6449.24,0
26786,129.4,0,0,0,0,0,0,0,0,0,0,129.4,0
26787,10224.13,0,85.3,595.39,4.6,12.7,0,655.49,32.46,86.13,1127.8,7624.26,0
26790,304.37,0,0.2,15.77,0,0,0,0,1.2,1,2,284.2,0
26791,11533.19,0,143.5,576.28,39,39.8,0,364.4,115.26,140.7,1567.2,8547.05,0
26792,650.3,0,0,0.8,0,0,0,2,0,0,0,647.5,0
26793,8368.93,0,80.4,823.16,15,26.6,0,303.7,105.18,120.8,865.6,6028.49,0
26806,0,0,0,0,0,0,0,0,0,0,0,0,0
26807,4393,0,37.9,51.7,15,40.25,0,133.29,90.84,20.4,979,3024.62,0
26812,241.96,0,0.8,0.06,0,0,0,0,0,0,30.4,210.7,0
26813,15432.11,0,1510.4,893.56,16.5,57.8,0,643.03,152.22,207,1035.3,10916.3,0
26820,221.18,0,0,8.38,0,0,0,0,0,0.6,51.5,160.7,0
26821,7998.52,0,50.7,1022.99,20.6,29.2,0,571.1,101.52,124.1,703,5375.31,0
26824,126.34,0,0,0.04,0,0,0,0,0,0,5.5,120.8,0
26825,7165.8,0,108.4,358.93,50,11.65,0,91,126.42,217.25,235.3,5966.85,0
26828,436,0,0,9.7,0,0,0,7,0,0,0,419.3,0
26829,7010.75,0,78.9,286.13,21.6,16.5,0,162.43,47.04,75.36,263.4,6059.39,0
26832,1191.82,0,0,0.09,0,0,0,0,0,1.7,147.6,1042.43,0
26833,9201.11,0,121.1,680.05,4,7.35,0,36.93,21.6,148.6,1190.9,6990.58,0
26836,244.4,0,0,0,0,0,0,0,0,0.7,0,243.7,0
26837,9101.85,0,75.6,718.06,15,8,0,42.13,37.02,89.2,711.8,7405.04,0
26840,1445.98,0,0,81.28,0,0,0,4,0,0.8,275.7,1084.2,0
26841,12863.69,0,160.6,1633.91,15,35,0,421.39,143.94,227.5,854.4,9371.95,0
26862,343.25,0,0,28.62,0,0.13,0,5.5,0,1.1,0,307.9,0
26863,12873.36,0,221.9,844.39,71.4,74.7,0,487.2,96.78,221.3,663.1,10192.59,0
26866,452,0,0.2,16.25,0,0,0,38,7.8,0,0,389.75,0
26867,19706.68,0,215.1,962.38,39.18,32.5,0,238,408.42,273.2,2043.75,15494.15,0
26870,1047.94,0,0,23.12,0,1.3,0,0,6.72,0,143.1,873.7,0
26871,9847.35,0,177.4,778.26,38.36,11.3,0,374.06,154.08,233.5,1568.8,6511.59,0
26882,437.3,0,0,107.3,0,0,0,0,0,0,0,330,0
26883,9147.86,0,53.3,262.45,0,4.35,0,353.66,29.1,95.15,1475.53,6874.32,0
26884,372.01,0,0,5.61,0,0,0,0,0,0,0.7,365.7,0
26885,8301.52,0,90.5,476.17,15,2.7,0,606.04,49.8,138.2,1170.43,5752.68,0
26886,261.03,0,0,19.23,0,0,0,0,0,0.4,0.6,240.8,0
26887,8535.57,0,61.6,457.36,21,12,0,239.4,54.48,142.8,1179.33,6367.6,0
26920,180.8,0,0,5.6,0,0,0,0,0,0,10.4,164.8,0
26921,9246.24,0,150.5,432.66,30,4.8,0,372.36,45,108.4,710.74,7391.78,0
26926,342.3,0,0,2.4,0,0,0,0,0,0,1,338.9,0
26927,11035.17,83.96,129.4,1302.92,15,7.15,0,977.75,119.22,113.6,1263.09,7023.08,0
26930,720.99,0,0.13,6.21,0,0,0,0,0,0,0,714.65,0
26931,8088.44,0,102.1,492.58,29.8,2.25,0,117.73,44.22,118,1452.7,5729.06,0
26932,1281.71,0,0,15.81,0,0,0,0,0,0,260.4,1005.5,0
26933,7749.68,7,392.5,667.87,0,6,0,54.9,28.8,24.4,2248.9,4319.31,0
26938,169.45,0,0,19.25,0,0,0,0,0,0.6,4.9,144.7,0
26939,12994.57,70.62,166.7,675.93,36.4,13.1,0,233.1,125.76,192.9,957.5,10522.56,0
26942,244,0,0,24.9,0,0,0,0,0,0,7.6,211.5,0
26943,10209.46,0,92.8,539.29,34.6,33.95,0,122.5,5.4,48.2,1264.2,8068.52,0
26952,297.34,0,0,13.4,0,0,0,0,4.74,1.1,9.2,268.9,0
26953,8045.56,0,177.2,605.22,5.6,11.2,0,222.66,39.12,48.9,1413.36,5522.3,0
26958,387.14,0,0,11.84,0,0,0,3,0,2,15.7,354.6,0
26959,11004.26,76.8,342.14,646.64,5,29.75,0,452,193.02,123.5,763.8,8371.61,0
26966,281.46,0,0,5.16,0,0,0,4,0,0,5,267.3,0
26967,10765.25,78.2,174.2,842.85,63.2,63.5,3,474.1,39.18,246.3,1746.7,7034.02,0
26970,1054.76,0,0,0.06,0,0,0,2,0,0,1.8,1050.9,0
26971,6658.7,0,28.5,220.75,0,4.05,0,155.72,91.38,90.2,773.2,5294.9,0
26974,520.84,0,0,104.34,0,0,0,3,0,0,2.3,411.2,0
26975,8741.45,0,38.4,363.52,0,8.85,0,128.93,28.8,93.5,311,7768.45,0
26982,1075.4,0,0,0,0,0,0,0,0,0.2,0,1075.2,0
26983,6828.35,0,107.6,605.99,31.6,32.15,0,323.72,46.8,123,876.9,4680.59,0
26984,519,0,0,3,0,0,0,2,0,0,0,514,0
26985,13093.21,70.54,46.7,960.61,27.6,0.45,0,593.1,30,253.5,2439.35,8671.36,0
26990,218.65,0,0,4.65,0,0,0,0,0,0,1,213,0
26991,8904.28,0,39.8,838.69,24,6,0,1019.29,7.2,113.6,242.7,6613,0
26998,272.58,0,0,13.78,0,0,0,1,0,0.2,0,257.6,0
26999,8995.67,0,38,391.14,47,74.45,0,465.8,55.2,140.1,698.5,7085.48,0
27004,324.5,0,0,6.6,0,0,0,2.4,0,2.8,60.8,251.9,0
27005,9002.9,0,240.8,920.78,10.6,2.7,0,296.96,84.12,257.3,907.05,6282.59,0
27016,242.62,0,0.22,2.5,0,0,0,2.8,0,0.8,28,208.3,0
27017,8883.85,0,102.6,1120.95,0,18.25,16,438.7,52.62,180.3,699,6255.43,0
27020,754.18,0,0,13,0,0,0,2,4.98,1,218.3,514.9,0
27021,9235.85,0,132.9,1092.16,49,22.85,0,101.43,15.84,168.3,571.3,7082.07,0
27022,311.85,0,7.8,10.7,0,0,0,2,3.6,0,34.9,252.85,0
27023,10631.33,0,125.6,1401.13,15,8.85,0,55.03,116.94,167.7,876.7,7864.38,0
27028,597.1,0,0,0,0,0,0,0,0,0.7,3.9,592.5,0
27029,7074,0,28.4,428.79,0,19.1,0,131.1,73.56,135.5,400.3,5857.25,0
27030,381.91,0,0,0.01,0,0,0,17,1.2,0.5,3.8,359.4,0
27031,18807,0,270.7,961.76,0,10.9,0,163.2,283.2,206.6,2218.9,14691.74,0
27032,223.6,0,0,4,0,0,0,0,0,0,0,219.6,0
27033,7269.46,0,78.2,320.64,24.5,43.85,0,275.19,12.12,57.4,484.83,5972.73,0
27042,377.5,0,0,0,0,0,0,4,0,0,39.8,333.7,0
27043,12151.47,217.8,209.8,456.48,25.5,14.75,0,331.06,212.28,128.1,1393.3,9162.4,0
27044,337.88,0,0,0.04,0,0,0,0,1.74,0,0,336.1,0
27045,7760.4,0,55.1,357.79,15.8,7.05,0,243.3,46.08,51.9,931.1,6052.28,0
27052,417.8,0,5,15.2,0,0,0,7,0,2.2,29.1,359.3,0
27053,11058.83,0,137.7,1081.97,15,0.9,0,634.1,70.5,142.5,1630.4,7345.76,0
27056,774.7,0,0,5.8,0,0,0,5,0,1.6,140.8,621.5,0
27057,13119.44,0,327.5,949.13,5.2,74.2,0,820,50.4,122.4,1070.9,9699.71,0
27058,1253.11,0,70.4,5.21,0,0,0,9.5,0,2.9,129.7,1035.4,0
27059,13727.33,0,440.7,832.06,91.77,79.95,0,413.63,59.82,168.4,2190.1,9450.9,0
27064,488.64,0,0.11,48.33,0,0.8,0,9,0,1.2,8.8,420.4,0
27065,10746.96,0,176.01,678.51,27.2,35.6,0,313.23,55.14,92.7,818.85,8549.72,0
27066,800.8,0,0,28.34,0,5,0,11.2,0.36,5.3,114.4,636.2,0
27067,14142.57,0,311.3,677.67,15.8,11.5,0,390.43,79.86,202.18,958.9,11494.93,0
27076,240.81,0,0,0.01,0,0,0,0,0,1.1,0,239.7,0
27077,11174.07,0,444.2,647.71,15,29.55,0,1115.43,16.98,132.63,1516.6,7255.97,0
27086,210.8,0,0,3,0,0,0,2,0,0.7,0,205.1,0
27087,7945.01,0,322.4,738.88,33,28.15,0,143.25,21.6,64.1,500.4,6093.23,0
27092,289.84,0,0,28.94,0,0,0,0,0,0.5,8,252.4,0
27093,11399.91,0,273,1284.13,33.3,39.9,0,339.83,94.86,70.2,1710.7,7553.99,0
27098,248.01,0,0,7.81,0,0,0,1,0,1.2,4.7,233.3,0
27099,10839.36,0,175.8,856.02,31.8,35.6,0,539.6,71.2,262,1454.54,7412.8,0
27104,288.9,0,62.5,4.4,0,0,0,0,0,0.4,0,221.6,0
27105,7457.9,0,93.2,951.73,58.3,32.5,0,542.56,4.08,95.08,952.8,4727.65,0
27106,1060.72,0,0,9.37,0,0,0,5,0,0,0,1046.35,0
27107,8934.7,0,146,1134.48,0,7.7,0,383.53,2.46,175.56,1687.6,5397.37,0
27108,500.53,0,14.3,4.43,0,0,0,5,0,0.6,134.8,341.4,0
27109,9327.72,0,50.3,537.51,24.8,202.55,0,549.21,13.26,104.83,910.7,6934.56,0
27118,359.2,0,0,9.3,0,0,0,1,0,2.4,109.5,237,0
27119,9835.99,0,292.8,1375.72,0,0,0,863.87,103.74,179.4,939.56,6080.9,0
27122,687.98,0,109,11.6,0,0,0,0,3.78,0.6,11,552,0
27123,16883.33,60.1,283.18,1292.57,21.1,14.8,0,1513.28,124.44,379.23,3739.2,9455.43,0
27124,702.8,0,38.6,15.5,0,0,0,1,0,1.6,16.3,629.8,0
27125,8631.77,0,11.5,871.28,10.6,28.85,0,646.94,106.56,302.6,1321.4,5332.04,0
27128,388.5,0,28,23.7,0,0,0,2.1,1.2,0.7,0,332.8,0
27129,9107.57,0,23.4,1724.94,0,9.35,0,896.96,35.28,225.2,378.1,5814.34,0
27138,730.5,0,0,19.8,0,0,0,0,0,1.2,146.6,562.9,0
27139,9600.02,0,121.6,896.39,0,25.95,0,1209.43,32.4,218.4,423.2,6672.65,0
27142,491.72,0,0,0.02,0,0,0,0,0,0,77.7,414,0
27143,13057.92,0,307,1021.12,5,76.2,38,849.3,91.26,123.9,527.7,10018.44,0
27146,862.45,0,97.1,77,0,0,0,7,0,5,47.9,628.45,0
27147,12558.92,0,355.1,1103.61,22,75.7,0,376.58,74.64,200.7,616.5,9734.09,0
27152,472.42,0,0,17.4,0,0,0,1,4.02,1.3,9.2,439.5,0
27153,10853.21,91.32,166.2,1264.13,25,10.8,0,299.08,143.4,175.4,615.2,8062.68,0
27154,354,0,0,4.6,0,0,0,0,0,0,6.5,342.9,0
27155,8981.74,0,70.4,852.83,20,22.1,0,234.02,64.14,96.08,489.7,7132.47,0
27164,538.3,0,0,0,0,0,0,5.5,0,1,0,531.8,0
27165,7902.59,0,138.4,1126.1,15,0.8,0,108.9,3.6,170.1,1447.9,4891.79,0
27176,743.29,0,0,156.27,15,0,0,5,4.02,1.4,36.5,525.1,0
27177,5414.82,0,23.1,307.66,23.2,6.6,0,171.63,53.7,177.7,309.91,4341.32,0
27182,537.93,0,0,0.03,0,0,0,0,0,0.7,34.4,502.8,0
27183,14017.05,0,262.4,524.65,7,8.55,0,48.8,81.24,72.3,1462.98,11549.13,0
27184,97.05,0,0,6.65,0,0,0,0,2.4,0.6,0.5,86.9,0
27185,11568.78,0,104.4,1032.31,32.5,25.08,0,462.73,74.9,186.7,1679.7,7970.46,0
27188,1288.15,0,0,168.75,0,0,0,15,0,2.7,30.8,1070.9,0
27189,8781.12,0,180,556.62,17.74,8.6,0,238.59,52.32,250.3,1956.2,5520.75,0
27190,717.72,0,0,45.68,0,0,0,6,1.14,3.9,118.1,542.9,0
27191,8804.22,0,200.9,654.03,25,3.1,0,262.33,32.4,102,1499.8,6024.66,0
27204,304.65,0,0,32.8,0,0,0,2,0,0,23,246.85,0
27205,6136.63,0,70.53,434.42,0,33.55,0,131.43,28.44,65.6,212.6,5160.06,0
27220,615.35,0,0,9.2,0,0,0,0,0,0,157.2,448.95,0
27221,10892.01,0,168.5,414.87,60.3,0.4,0,304.61,18.36,87.4,1093.15,8744.42,0
27224,553.22,0,0,5.02,0,0,0,0,0,0.8,3,544.4,0
27225,15710.88,70,413.6,1543.63,199,58.5,0,318.8,156.72,104.4,2614.7,10231.53,0
27230,632.84,0,0,1.54,0,0,0,15,0,0.9,2,613.4,0
27231,10735.73,0,159.3,736.24,28.2,106.3,0,405.8,139.32,240.1,1194.2,7726.27,0
27250,997,0,0.3,22,0,0,0,0,0,1.1,12.3,961.3,0
27251,8432.46,20,131.3,826.21,19.4,32.8,0,588.86,36.9,195.7,1734.13,4847.16,0
27252,191.65,0,0,47.85,0,0,0,0,0,0.8,8.3,134.7,0
27253,8628.12,0,146.72,741.92,15.8,21.5,0,743.2,37.2,67.23,773.05,6081.5,0
27268,386.75,0,0,5.75,25,0,0,0,0,1.3,40.6,314.1,0
27269,7033.7,91.04,73,419.61,5,0,0,99.56,101.64,184.8,360.8,5698.25,0
27282,525.54,0,0,0.04,0,5,0,0,0,0.5,17,503,0
27283,9849.49,0,47.3,195.01,37.48,8.85,0,385.97,7.2,151.4,1087.6,7928.68,0
27290,513.61,0,0,0.01,0,0,0,0,0,0.2,0,513.4,0
27291,3568.33,0,7.3,247.16,0,0,0,79.8,0,2.9,69,3162.17,0
27296,365.88,11.33,0,12.82,0,0,0,0,1.2,2.05,1.8,336.68,0
27297,12193.45,112.33,12,487.03,0.8,83.8,0,350.6,31.26,110.9,1153.62,9851.11,0
27300,781.6,0,0,9.1,0,0,0,0,0,1.8,256.3,514.4,0
27301,9285.2,0,139.1,569.67,77.3,73.15,0,149.4,78.3,370.4,940,6887.88,0
27310,909.13,0,0,90.5,0,0,0,2.3,14.4,12.8,124.8,664.33,0
27311,11961.1,0,302.3,693.15,15,29.6,0,94.46,224.22,255.3,885.1,9461.97,0
27318,1860.88,0,458.8,1.5,0,0,0,6.2,2.28,0.3,85.7,1306.1,0
27319,9908.79,99.56,297.84,826.38,25,37.45,0,266.55,135.54,80.2,585.94,7554.33,0
27322,579.4,0,0,58.6,0,0,0,0,0,1,6.2,513.6,0
27323,10719.63,0,276,1522.91,15,40.5,0,242.09,113.52,135.5,1033.6,7340.51,0
27324,410.5,0,0,69.4,0,0,0,7.2,7.2,2.2,0,324.5,0
27325,11485.42,0,916.4,1461.96,52,10.95,0,89.83,172.86,98.1,892.8,7790.52,0
27326,358.57,0,0.11,0,0,0,0,0,0.06,1.9,3.5,353,0
27327,9298.92,0,189.2,927.83,23.4,21.35,0,186.7,164.46,136.7,434.65,7214.63,0
27328,235.41,0,0,0.01,0,0,0,1,0,0.4,6.5,227.5,0
27329,11713.77,0,44.82,877.11,11.8,15.35,0,320.6,44.52,199.5,1380.2,8819.87,0
27330,603,0,0,0,0,0,0,1,0,0,0,602,0
27331,9223.08,0,245.2,389.37,27.8,64.5,0,261.94,3.6,150.7,1521.86,6558.11,0
27348,820.95,0,0,22.5,0,0,0,0,0,4.15,0,794.3,0
27349,14240.22,0,198.67,1305.38,58,42.95,0,778.25,30,177.6,1182.02,10467.35,0
27350,435.52,0,0,0.02,0,0,0,4,0,1.6,0,429.9,0
27351,15307.42,0,154.85,800.24,5.5,35.5,0,1052.25,141.54,217.7,1335.5,11564.34,0
27356,444.2,0,0,0,0,0,0,1,0,1.2,19.6,422.4,0
27357,12708.71,0,88.9,707.31,21.2,37.4,0,471.7,63.72,185.7,913.95,10218.83,0
27360,228.94,0,0.11,15.13,0,0,0,1,0,1.2,0,211.5,0
27361,10283.39,0,58.3,794.63,15,11.65,0,553.38,144.06,149.3,850.08,7706.99,0
27376,617.2,0,0,14.2,0,0,0,0,0,0,0,603,0
27377,9974.39,0,267.9,432.95,0,22.1,0,162.13,76.14,230.1,723.8,8059.27,0
27378,3048.45,0,39.5,7.5,0,0,0,0,0,0.5,0,3000.95,0
27379,3831.91,0,155.4,193.49,0.8,0.75,0,115.9,12.66,20.15,103.68,3229.08,0
27380,520.6,0,0,0,0,0,0,1,0,0.6,0,519,0
27381,7318.85,0,132.3,788.79,15,8.25,0,178.5,6.66,102.1,483.8,5603.45,0
27382,2049.5,0,0,3.2,0,0,0,0,0,0,0,2046.3,0
27383,5094.86,0,92.2,511.39,0,4.5,0,32.8,0,44.2,268.38,4141.39,0
27384,206.4,0,0,0.9,0,0,0,0,0,0,0,205.5,0
27385,9293.03,0,341.8,347.78,12,0,0,409.03,0.72,147.3,635.2,7399.2,0
27394,237.6,0,0.6,10.9,0,0,0,2,0,1.5,0,222.6,0
27395,10302.22,0,370.2,535.34,23,0,0,130,91.02,119.9,1109.2,7923.56,0
27398,166.02,0,7.2,0.92,10,0,0,0,0,1.4,0,146.5,0
27399,9150.61,15,241.6,704.68,38.4,47.05,0,468.86,123.06,104.82,666,6741.14,0
27406,312.3,0,0,0,0,0,0,0,0,0,6.8,305.5,0
27407,8128.13,0,13.8,374.1,5.4,32.85,0,292.4,18.36,54.01,140.75,7196.46,0
27412,501.82,0,0.12,19.6,0,0,0,0,0,3,118.9,360.2,0
27413,10993.41,0,290.8,776.29,15,7.55,0,277.28,124.38,91.95,946.23,8463.93,0
27414,163.4,0,2.6,9.8,0,0,0,1,0,0.1,18,131.9,0
27415,8651.43,0,289.2,578.5,0,4.8,0,94.1,7.62,62.3,1145.82,6469.09,0
27416,662.09,0,0.83,127.36,0,0,0,8,7.2,1.6,82.9,434.2,0
27417,14873.25,60,449.9,1712.87,114.9,7.2,0,343.4,185.46,125.6,1214.11,10659.81,0
27418,262.92,0,0,16.32,0,0,0,1,0,1.7,34.8,209.1,0
27419,10137.77,0,442.8,617.53,0,3.3,0,181.8,57.6,96.1,1368.1,7370.54,0
27420,164,0,0.7,9,0,0,0,0,0,0.7,0,153.6,0
27421,11301.93,0,291,1343.2,25.9,74,0,349.4,25.62,210.1,1084.6,7898.11,0
27422,594.51,0,0,22.51,0,0,0,0,0,0.9,13.8,557.3,0
27423,10286.53,0,371.6,622.68,45.43,12.4,0,262.34,54,164.6,921.5,7831.98,0
27432,672.3,0,1.3,0,0,0,0,0.5,3.6,0,0,666.9,0
27433,12925,0,439.5,566.02,0,3.5,0,177.63,120.54,173.3,1310.3,10134.21,0
27434,713.46,0,0,10.6,0,0,0,3.7,10.86,2.5,38.1,647.7,0
27435,9137.54,0,141.6,619.66,55,44.25,0,106.2,282.84,194.6,580.9,7112.49,0
27436,600.31,0,28,0.71,0,0,0,0,0,1.5,158.8,411.3,0
27437,8285.37,0,234.4,668.21,40.6,43.65,0,208.7,28.8,191.85,425.2,6443.96,0
27452,637.9,0,0,73.24,0,0,0,1,0,2.3,30,531.36,0
27453,8905.49,0,280.9,1077.37,0,3.6,0,70.8,171.48,208.7,489.7,6602.94,0
27476,290.4,0,0.6,0,0,0,0,0,0,0.5,24.5,264.8,0
27477,11256.36,0,529.4,921.06,0,9.65,0,135.06,91.8,116.5,1134.7,8318.19,0
27490,564.7,0,0,3.5,15,0,0,0,0,0,25.6,520.6,0
27491,7013.98,0,367.5,686.12,7.6,20.8,0,131.26,61.98,62.3,1055.53,4620.89,0
27492,858.79,0,194.8,18.69,0,0,0,0,0,0,2.8,642.5,0
27493,9960.72,0,403.9,813.84,10.8,62.02,0,157.4,25.2,104.2,1003,7380.36,0
27494,277.94,0,0,1.64,0,0,0,5,0,0,15.7,255.6,0
27495,7255.29,0,319.9,448.55,28,11.2,0,140.63,72.12,53.3,754.3,5427.29,0
27510,310.3,0,35.6,2.47,15,0,0,10.2,0,2.7,0,244.33,0
27511,15150.22,0,577.67,1388.26,19.5,38.3,0,142.43,117.54,282,1411.6,11172.92,0
27514,466.1,0,0,9.4,15,0,0,5.7,0,2.1,0,433.9,0
27515,10275.51,0,274.3,910.39,69.6,5.1,0,579.99,173.64,399,830.5,7032.99,0
27524,553.41,0,0,6.91,0,0,0,0,0,0.7,35.1,510.7,0
27525,9594.32,0,232.8,759.71,20,15.2,0,241.93,18,91.2,837.6,7377.88,0
27526,309.25,0,0,5.15,0,0,0,0,0,1.2,77.4,225.5,0
27527,11451.21,0,374,502,6,26.5,0,239.7,116.7,200.5,539.33,9446.48,0
27530,221.97,0,0,0.17,0,0,0,1,0,0,0,220.8,0
27531,12195.92,0,471.82,1140.87,17.7,44.9,0,446.82,80.64,136.8,770.73,9085.64,0
27532,181.5,0,0,52,0,0,0,0,0,0.5,0,129,0
27533,16982.58,0,757,1295.19,64.8,7.8,0,575.25,164.16,240.4,1490.66,12387.32,0
27534,687.71,0,110.4,26.01,0,0,0,1,0,0,0,550.3,0
27535,12203.45,0,398.2,1132.47,8,11.95,0,568.5,14.76,329.3,1405.5,8334.77,0
27542,115.5,0,0,0,0,0,0,0,0,0,1.8,113.7,0
27543,8860.09,0,256.3,912.91,40,2.1,0,392.8,39.6,60.9,575.41,6580.07,0
27544,576.14,0,0,7.64,0,0,0,0,0,0,39.2,529.3,0
27545,12841.15,0,610.6,1136.06,17.5,17.67,0,566.23,116.94,274.8,963.3,9138.05,0
27558,1227.87,0,1.2,85,15,0,0,8,3.42,0.8,54,1060.45,0
27559,12386.73,0,741.8,1155.37,7,13.4,0,437.33,68.94,282.1,905.5,8775.29,0
27576,569.8,0,0,0.8,15,0,0,1,0,0.4,31.3,521.3,0
27577,5191.17,0,53.9,279.47,0.8,13.45,0,104.9,15.36,152.1,340.1,4231.09,0
27578,586.73,0,0,1.23,0,0,0,0,0,3.1,35.5,546.9,0
27579,8608.75,0,318.2,596.07,0,0,0,118.69,12.6,295.8,930,6337.39,0
27580,286.7,0,0,86.2,0,0,0,0,0,0,0,200.5,0
27581,5565.9,0,35.6,221.63,25.8,42.6,0,172.5,0,105.43,314,4648.34,0
27584,271.82,0,0,46.82,0,0,0,3,0,0.8,0,221.2,0
27585,6500.65,0,297.9,307.72,0,16.15,0,162.09,71.82,273.1,441.5,4930.37,0
27610,624.5,0,0,9.6,0,0,0,0,0,1.5,90.3,523.1,0
27611,7980.15,0,192.84,576.49,9,5.7,0,482.25,83.22,59.3,682.2,5889.15,0
27612,1051.54,0,0,48,0,0,63,0,2.04,0,100,838.5,0
27613,12797.37,0,186.3,848.3,9,13.65,0,242,140.1,209.2,1009.3,10139.52,0
27618,160.44,0,0,0.04,0,0,0,0,0,3.4,24.8,132.2,0
27619,9554.53,0,221.4,794.51,0,9.7,0,384.19,102.72,146.2,987.64,6908.17,0
27624,593.55,0,0,29.63,0,10,0,8,0,3.72,32.2,510,0
27625,16515.51,0,496.47,1319.23,7.5,24.3,0,461.9,161.52,116.4,1556.1,12372.09,0
27626,217.73,0,0,10,0,0,0,0,0,0,4.6,203.13,0
27627,11302.03,0,437.3,1243.23,0,37.4,0,884.23,201.36,271,857.93,7369.58,0
27640,587,0,24.6,1.8,0,0,0,0.3,3.6,1.1,0,555.6,0
27641,11788.23,0,361.14,907.23,42.5,28.2,0,208.46,144,171.3,1031.9,8893.5,0
27652,1437.7,0,0,0,0,0,0,2,0,0.5,302.5,1132.7,0
27653,3840.22,0,117.22,316.18,0,3.15,0,113.55,59.88,41,409.1,2780.14,0
27658,743.01,0,0,220.91,0,0,0,0,1.8,1.2,43,476.1,0
27659,9491.1,0,474.2,709.21,8.5,54.25,0,217.13,123.8,155.2,1131.3,6617.51,0
